claim_id,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
119419,2023,SEPTIEMBRE,SABADO,16/9/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63064872","-58,50116615",1
119420,2023,FEBRERO,DOMINGO,26/2/2023,23,Robo,Robo automotor,SI,NO,VELEZ SARSFIELD,CC-10,"-34,627172","-58,498928",1
119421,2023,MAYO,MIERCOLES,3/5/2023,0,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630579","-58,501551",1
119422,2023,ENERO,MARTES,17/1/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629709","-58,498855",1
119423,2023,MARZO,MIERCOLES,29/3/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62846556","-58,50054333",1
119424,2023,ABRIL,MARTES,11/4/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63038778","-58,49993798",1
119425,2023,MARZO,SABADO,18/3/2023,13,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6292","-58,50158053",1
119426,2023,ABRIL,DOMINGO,23/4/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628071","-58,500968",1
119427,2023,MARZO,MIERCOLES,1/3/2023,5,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62759328","-58,49880809",1
119428,2023,MARZO,LUNES,27/3/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627506","-58,499659",1
119429,2023,MAYO,VIERNES,5/5/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627157","-58,499391",1
119430,2023,JULIO,MARTES,11/7/2023,18,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630415","-58,498199",1
119460,2023,OCTUBRE,DOMINGO,8/10/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627356","-58,501537",1
119462,2023,ABRIL,VIERNES,14/4/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63051","-58,50007909",1
119463,2023,ENERO,VIERNES,6/1/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632039","-58,486604",1
119464,2023,AGOSTO,JUEVES,24/8/2023,16,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631657","-58,486784",1
119465,2023,JULIO,MARTES,18/7/2023,14,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63145848","-58,48813404",1
119466,2023,DICIEMBRE,VIERNES,29/12/2023,18,Robo,Robo automotor,SI,NO,VELEZ SARSFIELD,CC-10,"-34,631417","-58,488119",1
119467,2023,MARZO,MARTES,28/3/2023,23,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,631014","-58,487534",1
119468,2023,DICIEMBRE,LUNES,4/12/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631128","-58,487726",1
121223,2023,DICIEMBRE,LUNES,4/12/2023,15,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,64049657","-58,48717535",1
121224,2023,DICIEMBRE,JUEVES,14/12/2023,5,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,640159","-58,487413",1
121417,2023,JULIO,LUNES,3/7/2023,17,Robo,Robo automotor,SI,NO,VELEZ SARSFIELD,CC-10,"-34,640134","-58,487351",1
122788,2023,JULIO,SABADO,22/7/2023,4,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62526765","-58,50291511",1
122791,2023,ABRIL,LUNES,3/4/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62562","-58,504165",1
122793,2023,SEPTIEMBRE,VIERNES,8/9/2023,6,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625911","-58,505428",1
122794,2023,DICIEMBRE,LUNES,11/12/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625779","-58,503973",1
122796,2023,FEBRERO,VIERNES,3/2/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625116","-58,502655",1
122797,2023,FEBRERO,VIERNES,10/2/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62483","-58,50243",1
122798,2023,DICIEMBRE,DOMINGO,24/12/2023,9,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62522598","-58,50474895",1
122799,2023,DICIEMBRE,MARTES,26/12/2023,15,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62531496","-58,50296756",1
122800,2023,SEPTIEMBRE,VIERNES,22/9/2023,23,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625317","-58,504707",1
122810,2023,MARZO,MIERCOLES,15/3/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62769131","-58,50545687",1
122811,2023,OCTUBRE,MIERCOLES,25/10/2023,0,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627455","-58,505269",1
122812,2023,SEPTIEMBRE,MIERCOLES,13/9/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627758","-58,505731",1
122860,2023,AGOSTO,VIERNES,11/8/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,622474","-58,496889",1
122875,2023,ABRIL,VIERNES,21/4/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62664","-58,50552",1
122876,2023,ENERO,JUEVES,12/1/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626482","-58,505726",1
122881,2023,OCTUBRE,LUNES,16/10/2023,19,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,623003","-58,497036",1
122898,2023,ENERO,MIERCOLES,11/1/2023,22,Robo,Robo automotor,SI,NO,VELEZ SARSFIELD,CC-10,"-34,623555","-58,499855",1
122900,2023,ENERO,DOMINGO,29/1/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624235","-58,500144",1
122901,2023,FEBRERO,DOMINGO,19/2/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624571","-58,500832",1
122902,2023,MARZO,JUEVES,2/3/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62444","-58,499336",1
122903,2023,ABRIL,JUEVES,6/4/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62420338","-58,50003662",1
124918,2023,NOVIEMBRE,MIERCOLES,29/11/2023,15,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637711","-58,479898",1
124944,2023,ABRIL,JUEVES,20/4/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624436","-58,503029",1
124947,2023,MAYO,MIERCOLES,3/5/2023,19,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,62360717","-58,50129636",1
124977,2023,AGOSTO,MIERCOLES,30/8/2023,9,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,624487","-58,502964",1
124998,2023,NOVIEMBRE,SABADO,11/11/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63397776","-58,4941569",1
124999,2023,NOVIEMBRE,SABADO,25/11/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624579","-58,504009",1
125009,2023,DICIEMBRE,MIERCOLES,13/12/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624091","-58,501211",1
125017,2023,DICIEMBRE,JUEVES,21/12/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62614","-58,502962",1
125023,2023,DICIEMBRE,JUEVES,28/12/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62478","-58,500782",1
125093,2023,MAYO,SABADO,13/5/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624744","-58,501303",1
125098,2023,OCTUBRE,MIERCOLES,25/10/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,621468","-58,498157",1
126127,2023,AGOSTO,SABADO,26/8/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637604","-58,479664",1
126299,2023,FEBRERO,LUNES,20/2/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637965","-58,480453",1
126330,2023,MAYO,DOMINGO,21/5/2023,7,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,640686","-58,486294",1
126337,2023,JULIO,MIERCOLES,12/7/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636302","-58,480059",1
131807,2023,FEBRERO,DOMINGO,12/2/2023,4,Robo,Robo total,SI,SI,VELEZ SARSFIELD,CC-10,"-34,628117","-58,491525",1
131808,2023,JULIO,VIERNES,7/7/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,638764","-58,485097",1
131816,2023,AGOSTO,LUNES,14/8/2023,20,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,635096","-58,491342",1
131819,2023,DICIEMBRE,DOMINGO,10/12/2023,23,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63309545","-58,48616636",1
131821,2023,AGOSTO,MARTES,22/8/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62457","-58,499161",1
131822,2023,ENERO,MIERCOLES,11/1/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632179","-58,498326",1
131823,2023,SEPTIEMBRE,VIERNES,8/9/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628475","-58,496107",1
131824,2023,ENERO,JUEVES,5/1/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628798","-58,49218",1
131828,2023,ENERO,VIERNES,27/1/2023,1,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629417","-58,499662",1
132347,2023,FEBRERO,DOMINGO,5/2/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625683","-58,504228",1
132351,2023,AGOSTO,MIERCOLES,16/8/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628279","-58,506193",1
132352,2023,AGOSTO,VIERNES,18/8/2023,16,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,627638","-58,505537",1
132363,2023,NOVIEMBRE,MARTES,28/11/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627121","-58,50496",1
132364,2023,NOVIEMBRE,MARTES,28/11/2023,16,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,627061","-58,505103",1
132983,2023,JUNIO,VIERNES,30/6/2023,6,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623641","-58,502694",1
133483,2023,SEPTIEMBRE,VIERNES,8/9/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624268","-58,501803",1
133491,2023,OCTUBRE,MARTES,31/10/2023,23,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62451","-58,5023",1
133514,2023,DICIEMBRE,MIERCOLES,27/12/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624","-58,501096",1
134145,2023,MAYO,VIERNES,5/5/2023,3,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63896","-58,482619",1
134312,2023,AGOSTO,LUNES,14/8/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,638594","-58,481819",1
134324,2023,SEPTIEMBRE,MARTES,26/9/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63404287","-58,48574285",1
136990,2023,DICIEMBRE,JUEVES,7/12/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625843","-58,503588",1
136994,2023,DICIEMBRE,MARTES,26/12/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62722433","-58,50511657",1
136995,2023,MARZO,VIERNES,31/3/2023,21,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623003","-58,497036",1
136999,2023,NOVIEMBRE,VIERNES,17/11/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624164","-58,499589",1
137775,2023,SEPTIEMBRE,VIERNES,15/9/2023,1,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623822","-58,50259375",1
137913,2023,DICIEMBRE,VIERNES,1/12/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623834","-58,502559",1
138310,2023,MARZO,SABADO,11/3/2023,10,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,637711","-58,479898",1
138312,2023,ABRIL,VIERNES,28/4/2023,20,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63410495","-58,48680747",1
138324,2023,JULIO,SABADO,22/7/2023,22,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,639486","-58,483749",1
138341,2023,NOVIEMBRE,MIERCOLES,29/11/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637994","-58,480514",1
138701,2023,FEBRERO,JUEVES,23/2/2023,23,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637666","-58,479799",1
141183,2023,ENERO,DOMINGO,8/1/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625215","-58,502885",1
141198,2023,ABRIL,MARTES,11/4/2023,21,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62792","-58,505121",1
141214,2023,MAYO,VIERNES,5/5/2023,8,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62313","-58,498465",1
141215,2023,AGOSTO,LUNES,14/8/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,622685","-58,498184",1
141216,2023,SEPTIEMBRE,MIERCOLES,6/9/2023,0,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,622705","-58,498686",1
141220,2023,SEPTIEMBRE,SABADO,16/9/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623888","-58,499582",1
143952,2023,ABRIL,SABADO,15/4/2023,6,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634322","-58,48565",1
148031,2023,ABRIL,DOMINGO,9/4/2023,5,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631342","-58,49813",1
149011,2023,MAYO,JUEVES,4/5/2023,20,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,633179","-58,497459",1
149016,2023,MARZO,JUEVES,23/3/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637685","-58,483827",1
149018,2023,OCTUBRE,MIERCOLES,11/10/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630439","-58,491575",1
149019,2023,MAYO,MIERCOLES,10/5/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627442","-58,497507",1
149020,2023,JULIO,JUEVES,13/7/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,638846","-58,485124",1
149029,2023,ENERO,DOMINGO,1/1/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62425","-58,49933",1
149125,2023,AGOSTO,MIERCOLES,2/8/2023,2,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629956","-58,48921",1
149127,2023,OCTUBRE,DOMINGO,29/10/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629307","-58,496473",1
151871,2023,ABRIL,MARTES,25/4/2023,7,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,623263","-58,496066",1
152074,2023,OCTUBRE,MARTES,10/10/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63154","-58,48562",1
153980,2023,OCTUBRE,MARTES,17/10/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632976","-58,488894",1
153986,2023,SEPTIEMBRE,LUNES,18/9/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62854","-58,500627",1
153992,2023,ENERO,JUEVES,26/1/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63672","-58,4882",1
153995,2023,ABRIL,JUEVES,20/4/2023,21,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,63568","-58,48689",1
153996,2023,MAYO,LUNES,29/5/2023,13,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,636717","-58,488196",1
153997,2023,OCTUBRE,VIERNES,13/10/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636623","-58,490997",1
153999,2023,MAYO,MARTES,23/5/2023,11,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,637436","-58,485517",1
154003,2023,MARZO,VIERNES,3/3/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62943","-58,491616",1
154004,2023,SEPTIEMBRE,JUEVES,21/9/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629572","-58,494665",1
154009,2023,DICIEMBRE,LUNES,25/12/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624382","-58,498408",1
154011,2023,JUNIO,VIERNES,9/6/2023,13,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624032","-58,495319",1
154017,2023,OCTUBRE,MARTES,10/10/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636729","-58,485729",1
154018,2023,MARZO,JUEVES,9/3/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625901","-58,492493",1
154022,2023,DICIEMBRE,MIERCOLES,27/12/2023,0,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635944","-58,490056",1
154023,2023,OCTUBRE,SABADO,28/10/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627918","-58,503225",1
154028,2023,JULIO,LUNES,31/7/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629028","-58,499515",1
154031,2023,SEPTIEMBRE,MARTES,5/9/2023,5,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628242","-58,494971",1
154032,2023,NOVIEMBRE,LUNES,13/11/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629412","-58,502848",1
154033,2023,DICIEMBRE,VIERNES,15/12/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625905","-58,497505",1
154052,2023,MARZO,MARTES,7/3/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631088","-58,495184",1
154053,2023,AGOSTO,MARTES,29/8/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629224","-58,494264",1
154058,2023,FEBRERO,MIERCOLES,22/2/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627333","-58,495275",1
154059,2023,MARZO,MARTES,28/3/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626766","-58,502583",1
154060,2023,OCTUBRE,LUNES,9/10/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626585","-58,50219",1
154061,2023,DICIEMBRE,SABADO,16/12/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627685","-58,502904",1
154064,2023,ABRIL,MARTES,11/4/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630413","-58,488775",1
154069,2023,ENERO,LUNES,16/1/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63077","-58,50063",1
154071,2023,ABRIL,VIERNES,28/4/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630512","-58,500807",1
154083,2023,NOVIEMBRE,VIERNES,24/11/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625875","-58,497179",1
154084,2023,NOVIEMBRE,JUEVES,9/11/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635855","-58,48392",1
154085,2023,MARZO,MIERCOLES,1/3/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,638482","-58,491165",1
154089,2023,NOVIEMBRE,MARTES,7/11/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632358","-58,490564",1
154090,2023,OCTUBRE,SABADO,21/10/2023,14,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633086","-58,492551",1
154091,2023,NOVIEMBRE,MARTES,14/11/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635774","-58,493693",1
154094,2023,JUNIO,JUEVES,22/6/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636178","-58,490885",1
154096,2023,DICIEMBRE,SABADO,2/12/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634722","-58,493726",1
154097,2023,FEBRERO,MIERCOLES,1/2/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62831","-58,493535",1
154098,2023,JUNIO,JUEVES,8/6/2023,17,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633149","-58,493481",1
154100,2023,FEBRERO,LUNES,13/2/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62901","-58,502904",1
154101,2023,ENERO,DOMINGO,1/1/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62936","-58,49171",1
154102,2023,MARZO,JUEVES,23/3/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629457","-58,50161",1
154103,2023,NOVIEMBRE,VIERNES,17/11/2023,20,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,629572","-58,494665",1
154106,2023,DICIEMBRE,VIERNES,1/12/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632081","-58,497596",1
154107,2023,JUNIO,LUNES,5/6/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630232","-58,499587",1
154108,2023,ABRIL,VIERNES,14/4/2023,5,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633256","-58,48769",1
154112,2023,NOVIEMBRE,DOMINGO,12/11/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632458","-58,486604",1
154113,2023,MARZO,LUNES,27/3/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631915","-58,486863",1
154114,2023,FEBRERO,LUNES,20/2/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633367","-58,487571",1
154115,2023,ABRIL,JUEVES,13/4/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633333","-58,487322",1
154117,2023,MAYO,VIERNES,12/5/2023,6,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634528","-58,487645",1
154118,2023,SEPTIEMBRE,SABADO,30/9/2023,4,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634673","-58,48693",1
154119,2023,OCTUBRE,MIERCOLES,4/10/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633805","-58,487381",1
154120,2023,DICIEMBRE,MIERCOLES,6/12/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632621","-58,487511",1
154137,2023,SEPTIEMBRE,LUNES,11/9/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626119","-58,501922",1
154141,2023,MARZO,JUEVES,9/3/2023,13,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,633315","-58,484973",1
154142,2023,MARZO,MIERCOLES,29/3/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634528","-58,487645",1
154145,2023,MARZO,LUNES,27/3/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631868","-58,494671",1
154147,2023,FEBRERO,JUEVES,2/2/2023,19,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632196","-58,497852",1
154148,2023,DICIEMBRE,JUEVES,21/12/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631131","-58,493675",1
154150,2023,JULIO,JUEVES,6/7/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631165","-58,499925",1
154155,2023,FEBRERO,MIERCOLES,22/2/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632588","-58,48954",1
154157,2023,MARZO,LUNES,20/3/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633071","-58,498294",1
154159,2023,NOVIEMBRE,MIERCOLES,8/11/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633701","-58,489887",1
154161,2023,SEPTIEMBRE,MIERCOLES,27/9/2023,12,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631993","-58,487458",1
154164,2023,ENERO,MARTES,24/1/2023,3,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63109","-58,48619",1
154166,2023,MARZO,LUNES,27/3/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63113","-58,487715",1
154168,2023,DICIEMBRE,SABADO,16/12/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624606","-58,499336",1
154169,2023,MAYO,DOMINGO,7/5/2023,1,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631323","-58,492582",1
154170,2023,SEPTIEMBRE,VIERNES,1/9/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631609","-58,491962",1
154172,2023,JUNIO,VIERNES,9/6/2023,2,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626083","-58,492452",1
